Id,honest_split,factor,outcome,effect
2812,telecom_v2_development,coverage_limitation,deal,0.0
2812,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
2812,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
2812,telecom_v2_development,coverage_limitation,action_count,0.0
2812,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
2813,telecom_v2_development,coverage_strength,deal,0.0
2813,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
2813,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
2813,telecom_v2_development,coverage_strength,action_count,0.0
2813,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
2813,telecom_v2_development,verification_gap,deal,0.0
2813,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
2813,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
2813,telecom_v2_development,verification_gap,action_count,0.0
2813,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
2843,telecom_v2_development,coverage_limitation,deal,0.0
2843,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.02589077374631854
2843,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.009641838516007084
2843,telecom_v2_development,coverage_limitation,action_count,2.0
2843,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.01874883979951736
2843,telecom_v2_development,verification_gap,deal,0.0
2843,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.02589077374631854
2843,telecom_v2_development,verification_gap,terminal_quote_log10,-0.0184834056940133
2843,telecom_v2_development,verification_gap,action_count,2.0
2843,telecom_v2_development,verification_gap,seller_concession_ratio,0.037126415444588806
2854,telecom_v2_development,integration_burden,deal,0.0
2854,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
2854,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
2854,telecom_v2_development,integration_burden,action_count,0.0
2854,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
2857,telecom_v2_development,governance_risk,deal,0.0
2857,telecom_v2_development,governance_risk,buyer_initial_quote_log10,0.0
2857,telecom_v2_development,governance_risk,terminal_quote_log10,0.0
2857,telecom_v2_development,governance_risk,action_count,0.0
2857,telecom_v2_development,governance_risk,seller_concession_ratio,0.0
2857,telecom_v2_development,verification_gap,deal,0.0
2857,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.02482358372503235
2857,telecom_v2_development,verification_gap,terminal_quote_log10,0.0019259210360385026
2857,telecom_v2_development,verification_gap,action_count,0.0
2857,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
2923,telecom_v2_development,verification_gap,deal,0.0
2923,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
2923,telecom_v2_development,verification_gap,terminal_quote_log10,-0.018885344160374018
2923,telecom_v2_development,verification_gap,action_count,0.0
2923,telecom_v2_development,verification_gap,seller_concession_ratio,0.03929273084479372
2976,telecom_v2_development,coverage_limitation,deal,0.0
2976,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.0589778599593378
2976,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.010995384301463185
2976,telecom_v2_development,coverage_limitation,action_count,2.0
2976,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.02197802197802197
3163,telecom_v2_development,coverage_limitation,deal,0.0
3163,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3163,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.010995384301463185
3163,telecom_v2_development,coverage_limitation,action_count,-2.0
3163,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.02197802197802197
3163,telecom_v2_development,integration_burden,deal,0.0
3163,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3163,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3163,telecom_v2_development,integration_burden,action_count,0.0
3163,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3164,telecom_v2_development,integration_burden,deal,0.0
3164,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3164,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3164,telecom_v2_development,integration_burden,action_count,0.0
3164,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3165,telecom_v2_development,coverage_limitation,deal,0.0
3165,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3165,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3165,telecom_v2_development,coverage_limitation,action_count,0.0
3165,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3169,telecom_v2_development,coverage_limitation,deal,0.0
3169,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.02348109584952285
3169,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.011738403271244202
3169,telecom_v2_development,coverage_limitation,action_count,0.0
3169,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.021739130434782622
3170,telecom_v2_development,coverage_limitation,deal,0.0
3170,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3170,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.03915212396214818
3170,telecom_v2_development,coverage_limitation,action_count,0.0
3170,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.078125
3171,telecom_v2_development,coverage_limitation,deal,0.0
3171,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3171,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3171,telecom_v2_development,coverage_limitation,action_count,0.0
3171,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3172,telecom_v2_development,coverage_limitation,deal,0.0
3172,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3172,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3172,telecom_v2_development,coverage_limitation,action_count,0.0
3172,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3173,telecom_v2_development,coverage_limitation,deal,0.0
3173,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.02444245646766019
3173,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3173,telecom_v2_development,coverage_limitation,action_count,2.0
3173,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3173,telecom_v2_development,integration_burden,deal,0.0
3173,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3173,telecom_v2_development,integration_burden,terminal_quote_log10,0.02020338608828709
3173,telecom_v2_development,integration_burden,action_count,0.0
3173,telecom_v2_development,integration_burden,seller_concession_ratio,-0.0392156862745098
3174,telecom_v2_development,coverage_limitation,deal,0.0
3174,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.05435766232259276
3174,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.018483405694012855
3174,telecom_v2_development,coverage_limitation,action_count,2.0
3174,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0392156862745098
3174,telecom_v2_development,integration_burden,deal,0.0
3174,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3174,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3174,telecom_v2_development,integration_burden,action_count,0.0
3174,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3175,telecom_v2_development,coverage_limitation,deal,0.0
3175,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.07918124604762466
3175,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.03778856088939975
3175,telecom_v2_development,coverage_limitation,action_count,2.0
3175,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.07843137254901962
3175,telecom_v2_development,integration_burden,deal,0.0
3175,telecom_v2_development,integration_burden,buyer_initial_quote_log10,-0.07918124604762466
3175,telecom_v2_development,integration_burden,terminal_quote_log10,-0.03778856088939975
3175,telecom_v2_development,integration_burden,action_count,2.0
3175,telecom_v2_development,integration_burden,seller_concession_ratio,0.07843137254901962
3176,telecom_v2_development,coverage_limitation,deal,0.0
3176,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.07918124604762489
3176,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.028028723600243444
3176,telecom_v2_development,coverage_limitation,action_count,2.0
3176,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.05319148936170212
3176,telecom_v2_development,integration_burden,deal,0.0
3176,telecom_v2_development,integration_burden,buyer_initial_quote_log10,-0.04139268515822514
3176,telecom_v2_development,integration_burden,terminal_quote_log10,-0.028028723600243444
3176,telecom_v2_development,integration_burden,action_count,2.0
3176,telecom_v2_development,integration_burden,seller_concession_ratio,0.05319148936170212
3177,telecom_v2_development,coverage_limitation,deal,0.0
3177,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.03252922482692
3177,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.018098222092796323
3177,telecom_v2_development,coverage_limitation,action_count,2.0
3177,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0392156862745098
3177,telecom_v2_development,integration_burden,deal,0.0
3177,telecom_v2_development,integration_burden,buyer_initial_quote_log10,-0.03252922482692
3177,telecom_v2_development,integration_burden,terminal_quote_log10,-0.018098222092796323
3177,telecom_v2_development,integration_burden,action_count,2.0
3177,telecom_v2_development,integration_burden,seller_concession_ratio,0.0392156862745098
3178,telecom_v2_development,coverage_limitation,deal,1.0
3178,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.05435766232259276
3178,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.05115252244738122
3178,telecom_v2_development,coverage_limitation,action_count,0.0
3178,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.10256410256410256
3178,telecom_v2_development,integration_burden,deal,0.0
3178,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3178,telecom_v2_development,integration_burden,terminal_quote_log10,0.013363961557981474
3178,telecom_v2_development,integration_burden,action_count,2.0
3178,telecom_v2_development,integration_burden,seller_concession_ratio,-0.025641025641025633
3179,telecom_v2_development,coverage_limitation,deal,0.0
3179,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3179,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.0068394245303053935
3179,telecom_v2_development,coverage_limitation,action_count,0.0
3179,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.013986013986013984
3179,telecom_v2_development,integration_burden,deal,0.0
3179,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3179,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3179,telecom_v2_development,integration_burden,action_count,0.0
3179,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3180,telecom_v2_development,coverage_limitation,deal,0.0
3180,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3180,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.011184166952513674
3180,telecom_v2_development,coverage_limitation,action_count,0.0
3180,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.02097902097902099
3180,telecom_v2_development,integration_burden,deal,0.0
3180,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3180,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3180,telecom_v2_development,integration_burden,action_count,0.0
3180,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3193,telecom_v2_development,verification_gap,deal,0.0
3193,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3193,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3193,telecom_v2_development,verification_gap,action_count,0.0
3193,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3194,telecom_v2_development,coverage_limitation,deal,0.0
3194,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3194,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3194,telecom_v2_development,coverage_limitation,action_count,0.0
3194,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3195,telecom_v2_development,coverage_limitation,deal,0.0
3195,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3195,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.012589127308020531
3195,telecom_v2_development,coverage_limitation,action_count,0.0
3195,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.025641025641025633
3196,telecom_v2_development,coverage_limitation,deal,0.0
3196,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3196,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3196,telecom_v2_development,coverage_limitation,action_count,0.0
3196,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3221,telecom_v2_development,coverage_strength,deal,0.0
3221,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3221,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
3221,telecom_v2_development,coverage_strength,action_count,0.0
3221,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
3221,telecom_v2_development,governance_risk,deal,0.0
3221,telecom_v2_development,governance_risk,buyer_initial_quote_log10,0.0
3221,telecom_v2_development,governance_risk,terminal_quote_log10,0.0
3221,telecom_v2_development,governance_risk,action_count,0.0
3221,telecom_v2_development,governance_risk,seller_concession_ratio,0.0
3222,telecom_v2_development,coverage_strength,deal,0.0
3222,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3222,telecom_v2_development,coverage_strength,terminal_quote_log10,0.007686828666290779
3222,telecom_v2_development,coverage_strength,action_count,0.0
3222,telecom_v2_development,coverage_strength,seller_concession_ratio,-0.01633986928104575
3223,telecom_v2_development,coverage_limitation,deal,0.0
3223,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3223,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3223,telecom_v2_development,coverage_limitation,action_count,0.0
3223,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3223,telecom_v2_development,verification_gap,deal,0.0
3223,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3223,telecom_v2_development,verification_gap,terminal_quote_log10,0.05799194697768684
3223,telecom_v2_development,verification_gap,action_count,0.0
3223,telecom_v2_development,verification_gap,seller_concession_ratio,-0.11437908496732027
3224,telecom_v2_development,coverage_strength,deal,0.0
3224,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3224,telecom_v2_development,coverage_strength,terminal_quote_log10,-0.026328938722349093
3224,telecom_v2_development,coverage_strength,action_count,0.0
3224,telecom_v2_development,coverage_strength,seller_concession_ratio,0.05194805194805195
3224,telecom_v2_development,governance_risk,deal,0.0
3224,telecom_v2_development,governance_risk,buyer_initial_quote_log10,-0.03181227133037057
3224,telecom_v2_development,governance_risk,terminal_quote_log10,-0.026328938722349093
3224,telecom_v2_development,governance_risk,action_count,2.0
3224,telecom_v2_development,governance_risk,seller_concession_ratio,0.05194805194805195
3319,telecom_v2_development,integration_burden,deal,0.0
3319,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3319,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3319,telecom_v2_development,integration_burden,action_count,0.0
3319,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3320,telecom_v2_development,coverage_strength,deal,0.0
3320,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3320,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
3320,telecom_v2_development,coverage_strength,action_count,0.0
3320,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
3320,telecom_v2_development,verification_gap,deal,0.0
3320,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.07149441738133366
3320,telecom_v2_development,verification_gap,terminal_quote_log10,-0.03103423373996872
3320,telecom_v2_development,verification_gap,action_count,2.0
3320,telecom_v2_development,verification_gap,seller_concession_ratio,0.059880239520958084
3321,telecom_v2_development,verification_gap,deal,0.0
3321,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3321,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3321,telecom_v2_development,verification_gap,action_count,0.0
3321,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3322,telecom_v2_development,coverage_strength,deal,-1.0
3322,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.05435766232259276
3322,telecom_v2_development,coverage_strength,terminal_quote_log10,0.047424649928137885
3322,telecom_v2_development,coverage_strength,action_count,0.0
3322,telecom_v2_development,coverage_strength,seller_concession_ratio,-0.0949367088607595
3322,telecom_v2_development,verification_gap,deal,-1.0
3322,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.03476210625921228
3322,telecom_v2_development,verification_gap,terminal_quote_log10,0.032184683371401235
3322,telecom_v2_development,verification_gap,action_count,2.0
3322,telecom_v2_development,verification_gap,seller_concession_ratio,-0.06329113924050633
3354,telecom_v2_development,coverage_limitation,deal,0.0
3354,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.07918124604762489
3354,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.04315691703014979
3354,telecom_v2_development,coverage_limitation,action_count,3.0
3354,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.06741573033707865
3355,telecom_v2_development,verification_gap,deal,0.0
3355,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.015512166178247577
3355,telecom_v2_development,verification_gap,terminal_quote_log10,0.01424043911461026
3355,telecom_v2_development,verification_gap,action_count,-2.0
3355,telecom_v2_development,verification_gap,seller_concession_ratio,-0.025974025974025955
3356,telecom_v2_development,coverage_limitation,deal,0.0
3356,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.08715017571890016
3356,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.04206134500071124
3356,telecom_v2_development,coverage_limitation,action_count,1.0
3356,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.02247191011235955
3379,telecom_v2_development,coverage_limitation,deal,0.0
3379,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3379,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.007178584627123286
3379,telecom_v2_development,coverage_limitation,action_count,0.0
3379,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.015105740181268881
3379,telecom_v2_development,verification_gap,deal,0.0
3379,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.029721881619688695
3379,telecom_v2_development,verification_gap,terminal_quote_log10,-0.021901841447829806
3379,telecom_v2_development,verification_gap,action_count,2.0
3379,telecom_v2_development,verification_gap,seller_concession_ratio,0.045317220543806644
3439,telecom_v2_development,coverage_limitation,deal,0.0
3439,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.028028723600243666
3439,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.06694678963061307
3439,telecom_v2_development,coverage_limitation,action_count,-1.0
3439,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.04420731707317074
3439,telecom_v2_development,integration_burden,deal,0.0
3439,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3439,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3439,telecom_v2_development,integration_burden,action_count,0.0
3439,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3439,telecom_v2_development,verification_gap,deal,0.0
3439,telecom_v2_development,verification_gap,buyer_initial_quote_log10,-0.009143379439869648
3439,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3439,telecom_v2_development,verification_gap,action_count,0.0
3439,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3440,telecom_v2_development,coverage_limitation,deal,0.0
3440,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3440,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3440,telecom_v2_development,coverage_limitation,action_count,0.0
3440,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3440,telecom_v2_development,integration_burden,deal,0.0
3440,telecom_v2_development,integration_burden,buyer_initial_quote_log10,-0.017728766960431575
3440,telecom_v2_development,integration_burden,terminal_quote_log10,-0.07153134561416108
3440,telecom_v2_development,integration_burden,action_count,-1.0
3440,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3440,telecom_v2_development,verification_gap,deal,0.0
3440,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3440,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3440,telecom_v2_development,verification_gap,action_count,0.0
3440,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3441,telecom_v2_development,coverage_limitation,deal,0.0
3441,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3441,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3441,telecom_v2_development,coverage_limitation,action_count,0.0
3441,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3441,telecom_v2_development,verification_gap,deal,0.0
3441,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3441,telecom_v2_development,verification_gap,terminal_quote_log10,0.011738403271243758
3441,telecom_v2_development,verification_gap,action_count,0.0
3441,telecom_v2_development,verification_gap,seller_concession_ratio,-0.02439024390243902
3442,telecom_v2_development,integration_burden,deal,0.0
3442,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3442,telecom_v2_development,integration_burden,terminal_quote_log10,-0.017728766960431575
3442,telecom_v2_development,integration_burden,action_count,0.0
3442,telecom_v2_development,integration_burden,seller_concession_ratio,0.03654970760233918
3442,telecom_v2_development,verification_gap,deal,0.0
3442,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3442,telecom_v2_development,verification_gap,terminal_quote_log10,-0.018483405694012855
3442,telecom_v2_development,verification_gap,action_count,0.0
3442,telecom_v2_development,verification_gap,seller_concession_ratio,0.03654970760233919
3443,telecom_v2_development,coverage_limitation,deal,0.0
3443,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3443,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.005829543660723857
3443,telecom_v2_development,coverage_limitation,action_count,0.0
3443,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.011235955056179775
3443,telecom_v2_development,verification_gap,deal,0.0
3443,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3443,telecom_v2_development,verification_gap,terminal_quote_log10,0.009759837289156525
3443,telecom_v2_development,verification_gap,action_count,0.0
3443,telecom_v2_development,verification_gap,seller_concession_ratio,-0.018726591760299643
3444,telecom_v2_development,coverage_limitation,deal,0.0
3444,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.05018634967536073
3444,telecom_v2_development,coverage_limitation,terminal_quote_log10,-0.03103423373996872
3444,telecom_v2_development,coverage_limitation,action_count,2.0
3444,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.060975609756097546
3444,telecom_v2_development,integration_burden,deal,0.0
3444,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3444,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3444,telecom_v2_development,integration_burden,action_count,0.0
3444,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3444,telecom_v2_development,verification_gap,deal,0.0
3444,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3444,telecom_v2_development,verification_gap,terminal_quote_log10,0.0074240180792068955
3444,telecom_v2_development,verification_gap,action_count,0.0
3444,telecom_v2_development,verification_gap,seller_concession_ratio,-0.01524390243902439
3445,telecom_v2_development,integration_burden,deal,0.0
3445,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3445,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3445,telecom_v2_development,integration_burden,action_count,0.0
3445,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3445,telecom_v2_development,verification_gap,deal,0.0
3445,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3445,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3445,telecom_v2_development,verification_gap,action_count,0.0
3445,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3446,telecom_v2_development,coverage_limitation,deal,0.0
3446,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.0761547914174372
3446,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3446,telecom_v2_development,coverage_limitation,action_count,2.0
3446,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3446,telecom_v2_development,integration_burden,deal,0.0
3446,telecom_v2_development,integration_burden,buyer_initial_quote_log10,0.0
3446,telecom_v2_development,integration_burden,terminal_quote_log10,0.0
3446,telecom_v2_development,integration_burden,action_count,0.0
3446,telecom_v2_development,integration_burden,seller_concession_ratio,0.0
3446,telecom_v2_development,verification_gap,deal,0.0
3446,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3446,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3446,telecom_v2_development,verification_gap,action_count,0.0
3446,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3447,telecom_v2_development,coverage_limitation,deal,0.0
3447,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3447,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3447,telecom_v2_development,coverage_limitation,action_count,0.0
3447,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3530,telecom_v2_development,coverage_limitation,deal,0.0
3530,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,-0.007299238741499181
3530,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3530,telecom_v2_development,coverage_limitation,action_count,0.0
3530,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3535,telecom_v2_development,coverage_strength,deal,0.0
3535,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3535,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
3535,telecom_v2_development,coverage_strength,action_count,0.0
3535,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
3536,telecom_v2_development,coverage_strength,deal,0.0
3536,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3536,telecom_v2_development,coverage_strength,terminal_quote_log10,0.02348109584952285
3536,telecom_v2_development,coverage_strength,action_count,0.0
3536,telecom_v2_development,coverage_strength,seller_concession_ratio,-0.04911591355599214
3536,telecom_v2_development,verification_gap,deal,0.0
3536,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3536,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3536,telecom_v2_development,verification_gap,action_count,0.0
3536,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3537,telecom_v2_development,coverage_limitation,deal,0.0
3537,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3537,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.01472325682070652
3537,telecom_v2_development,coverage_limitation,action_count,0.0
3537,telecom_v2_development,coverage_limitation,seller_concession_ratio,-0.029638411381149976
3537,telecom_v2_development,verification_gap,deal,0.0
3537,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3537,telecom_v2_development,verification_gap,terminal_quote_log10,-0.01472325682070652
3537,telecom_v2_development,verification_gap,action_count,0.0
3537,telecom_v2_development,verification_gap,seller_concession_ratio,0.029638411381149976
3538,telecom_v2_development,coverage_strength,deal,0.0
3538,telecom_v2_development,coverage_strength,buyer_initial_quote_log10,0.0
3538,telecom_v2_development,coverage_strength,terminal_quote_log10,0.0
3538,telecom_v2_development,coverage_strength,action_count,0.0
3538,telecom_v2_development,coverage_strength,seller_concession_ratio,0.0
3538,telecom_v2_development,verification_gap,deal,0.0
3538,telecom_v2_development,verification_gap,buyer_initial_quote_log10,0.0
3538,telecom_v2_development,verification_gap,terminal_quote_log10,0.0
3538,telecom_v2_development,verification_gap,action_count,0.0
3538,telecom_v2_development,verification_gap,seller_concession_ratio,0.0
3539,telecom_v2_development,coverage_limitation,deal,0.0
3539,telecom_v2_development,coverage_limitation,buyer_initial_quote_log10,0.0
3539,telecom_v2_development,coverage_limitation,terminal_quote_log10,0.0
3539,telecom_v2_development,coverage_limitation,action_count,0.0
3539,telecom_v2_development,coverage_limitation,seller_concession_ratio,0.0
3539,telecom_v2_development,verification_gap,deal,0.0
